date,EXPE stock,isPartial
2018-03-01,47,False
2018-03-02,50,False
2018-03-03,0,False
2018-03-04,0,False
2018-03-05,70,False
2018-03-06,70,False
2018-03-07,84,False
2018-03-08,84,False
2018-03-09,100,False
2018-03-10,27,False
2018-03-11,27,False
2018-03-12,47,False
2018-03-13,47,False
2018-03-14,35,False
2018-03-15,36,False
2018-03-16,25,False
2018-03-17,0,False
2018-03-18,0,False
2018-03-19,0,False
2018-03-20,36,False
2018-03-21,36,False
2018-03-22,60,False
2018-03-23,25,False
2018-03-24,0,False
2018-03-25,0,False
2018-03-26,72,False
2018-03-27,36,False
2018-03-28,49,False
2018-03-29,25,False
2018-03-30,0,False
2018-03-31,28,False
