date,BA stock,isPartial
2017-05-01,73,False
2017-05-02,55,False
2017-05-03,64,False
2017-05-04,62,False
2017-05-05,55,False
2017-05-06,18,False
2017-05-07,7,False
2017-05-08,61,False
2017-05-09,61,False
2017-05-10,86,False
2017-05-11,75,False
2017-05-12,52,False
2017-05-13,18,False
2017-05-14,14,False
2017-05-15,36,False
2017-05-16,63,False
2017-05-17,43,False
2017-05-18,72,False
2017-05-19,69,False
2017-05-20,15,False
2017-05-21,30,False
2017-05-22,56,False
2017-05-23,58,False
2017-05-24,56,False
2017-05-25,74,False
2017-05-26,78,False
2017-05-27,16,False
2017-05-28,47,False
2017-05-29,20,False
2017-05-30,100,False
2017-05-31,74,False
