date,PEP stock,isPartial
2014-01-01,34,False
2014-01-02,56,False
2014-01-03,69,False
2014-01-04,30,False
2014-01-05,31,False
2014-01-06,52,False
2014-01-07,78,False
2014-01-08,26,False
2014-01-09,52,False
2014-01-10,54,False
2014-01-11,60,False
2014-01-12,90,False
2014-01-13,25,False
2014-01-14,51,False
2014-01-15,52,False
2014-01-16,64,False
2014-01-17,53,False
2014-01-18,61,False
2014-01-19,30,False
2014-01-20,0,False
2014-01-21,51,False
2014-01-22,100,False
2014-01-23,25,False
2014-01-24,53,False
2014-01-25,30,False
2014-01-26,0,False
2014-01-27,0,False
2014-01-28,25,False
2014-01-29,76,False
2014-01-30,52,False
2014-01-31,79,False
