date,EBAY stock,isPartial
2013-02-01,88,False
2013-02-02,75,False
2013-02-03,60,False
2013-02-04,96,False
2013-02-05,94,False
2013-02-06,100,False
2013-02-07,64,False
2013-02-08,79,False
2013-02-09,55,False
2013-02-10,64,False
2013-02-11,87,False
2013-02-12,72,False
2013-02-13,86,False
2013-02-14,74,False
2013-02-15,73,False
2013-02-16,81,False
2013-02-17,40,False
2013-02-18,93,False
2013-02-19,98,False
2013-02-20,71,False
2013-02-21,81,False
2013-02-22,95,False
2013-02-23,57,False
2013-02-24,55,False
2013-02-25,59,False
2013-02-26,81,False
2013-02-27,69,False
2013-02-28,90,False
