date,BA stock,isPartial
2012-10-01,51,False
2012-10-02,38,False
2012-10-03,52,False
2012-10-04,34,False
2012-10-05,40,False
2012-10-06,61,False
2012-10-07,45,False
2012-10-08,100,False
2012-10-09,91,False
2012-10-10,33,False
2012-10-11,76,False
2012-10-12,79,False
2012-10-13,30,False
2012-10-14,29,False
2012-10-15,62,False
2012-10-16,74,False
2012-10-17,25,False
2012-10-18,50,False
2012-10-19,52,False
2012-10-20,30,False
2012-10-21,29,False
2012-10-22,74,False
2012-10-23,65,False
2012-10-24,99,False
2012-10-25,34,False
2012-10-26,26,False
2012-10-27,76,False
2012-10-28,0,False
2012-10-29,32,False
2012-10-30,24,False
2012-10-31,42,False
