date,ODP stock,isPartial
2015-02-01,0,False
2015-02-02,0,False
2015-02-03,18,False
2015-02-04,100,False
2015-02-05,18,False
2015-02-06,48,False
2015-02-07,22,False
2015-02-08,0,False
2015-02-09,37,False
2015-02-10,18,False
2015-02-11,46,False
2015-02-12,19,False
2015-02-13,19,False
2015-02-14,0,False
2015-02-15,22,False
2015-02-16,19,False
2015-02-17,19,False
2015-02-18,18,False
2015-02-19,19,False
2015-02-20,38,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,18,False
2015-02-24,27,False
2015-02-25,36,False
2015-02-26,0,False
2015-02-27,19,False
2015-02-28,21,False
