date,SYMC stock,isPartial
2016-12-01,47,False
2016-12-02,81,False
2016-12-03,0,False
2016-12-04,34,False
2016-12-05,42,False
2016-12-06,30,False
2016-12-07,31,False
2016-12-08,48,False
2016-12-09,65,False
2016-12-10,36,False
2016-12-11,35,False
2016-12-12,30,False
2016-12-13,30,False
2016-12-14,46,False
2016-12-15,48,False
2016-12-16,66,False
2016-12-17,37,False
2016-12-18,0,False
2016-12-19,32,False
2016-12-20,43,False
2016-12-21,99,False
2016-12-22,50,False
2016-12-23,35,False
2016-12-24,40,False
2016-12-25,0,False
2016-12-26,70,False
2016-12-27,100,False
2016-12-28,67,False
2016-12-29,84,False
2016-12-30,35,False
2016-12-31,38,False
