date,MAT stock,isPartial
2012-11-01,26,False
2012-11-02,53,False
2012-11-03,29,False
2012-11-04,0,False
2012-11-05,24,False
2012-11-06,24,False
2012-11-07,0,False
2012-11-08,24,False
2012-11-09,0,False
2012-11-10,0,False
2012-11-11,29,False
2012-11-12,0,False
2012-11-13,0,False
2012-11-14,0,False
2012-11-15,37,False
2012-11-16,0,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,24,False
2012-11-20,48,False
2012-11-21,61,False
2012-11-22,25,False
2012-11-23,26,False
2012-11-24,29,False
2012-11-25,28,False
2012-11-26,0,False
2012-11-27,0,False
2012-11-28,48,False
2012-11-29,24,False
2012-11-30,100,False
