date,KO stock,isPartial
2015-07-01,36,False
2015-07-02,71,False
2015-07-03,38,False
2015-07-04,0,False
2015-07-05,11,False
2015-07-06,44,False
2015-07-07,35,False
2015-07-08,80,False
2015-07-09,72,False
2015-07-10,55,False
2015-07-11,0,False
2015-07-12,21,False
2015-07-13,52,False
2015-07-14,35,False
2015-07-15,44,False
2015-07-16,100,False
2015-07-17,86,False
2015-07-18,45,False
2015-07-19,34,False
2015-07-20,46,False
2015-07-21,45,False
2015-07-22,53,False
2015-07-23,71,False
2015-07-24,55,False
2015-07-25,52,False
2015-07-26,31,False
2015-07-27,43,False
2015-07-28,43,False
2015-07-29,79,False
2015-07-30,53,False
2015-07-31,46,False
