date,PEP stock,isPartial
2012-06-01,49,False
2012-06-02,38,False
2012-06-03,0,False
2012-06-04,46,False
2012-06-05,46,False
2012-06-06,31,False
2012-06-07,62,False
2012-06-08,65,False
2012-06-09,0,False
2012-06-10,76,False
2012-06-11,0,False
2012-06-12,45,False
2012-06-13,46,False
2012-06-14,62,False
2012-06-15,65,False
2012-06-16,38,False
2012-06-17,77,False
2012-06-18,0,False
2012-06-19,76,False
2012-06-20,31,False
2012-06-21,0,False
2012-06-22,33,False
2012-06-23,40,False
2012-06-24,0,False
2012-06-25,0,False
2012-06-26,30,False
2012-06-27,31,False
2012-06-28,31,False
2012-06-29,100,False
2012-06-30,0,False
