date,SBUX stock,isPartial
2012-12-01,24,False
2012-12-02,0,False
2012-12-03,39,False
2012-12-04,96,False
2012-12-05,39,False
2012-12-06,61,False
2012-12-07,94,False
2012-12-08,73,False
2012-12-09,23,False
2012-12-10,29,False
2012-12-11,78,False
2012-12-12,30,False
2012-12-13,40,False
2012-12-14,31,False
2012-12-15,0,False
2012-12-16,47,False
2012-12-17,59,False
2012-12-18,50,False
2012-12-19,61,False
2012-12-20,52,False
2012-12-21,22,False
2012-12-22,25,False
2012-12-23,0,False
2012-12-24,100,False
2012-12-25,53,False
2012-12-26,45,False
2012-12-27,64,False
2012-12-28,44,False
2012-12-29,24,False
2012-12-30,24,False
2012-12-31,0,False
