date,EA stock,isPartial
2018-07-01,11,False
2018-07-02,18,False
2018-07-03,20,False
2018-07-04,14,False
2018-07-05,20,False
2018-07-06,27,False
2018-07-07,16,False
2018-07-08,13,False
2018-07-09,8,False
2018-07-10,23,False
2018-07-11,18,False
2018-07-12,42,False
2018-07-13,33,False
2018-07-14,16,False
2018-07-15,5,False
2018-07-16,6,False
2018-07-17,24,False
2018-07-18,37,False
2018-07-19,24,False
2018-07-20,21,False
2018-07-21,7,False
2018-07-22,9,False
2018-07-23,30,False
2018-07-24,32,False
2018-07-25,26,False
2018-07-26,86,False
2018-07-27,100,False
2018-07-28,29,False
2018-07-29,12,False
2018-07-30,59,False
2018-07-31,62,False
