date,ATVI stock,isPartial
2012-03-01,100,False
2012-03-02,52,False
2012-03-03,60,False
2012-03-04,59,False
2012-03-05,0,False
2012-03-06,63,False
2012-03-07,63,False
2012-03-08,73,False
2012-03-09,50,False
2012-03-10,0,False
2012-03-11,57,False
2012-03-12,0,False
2012-03-13,0,False
2012-03-14,48,False
2012-03-15,72,False
2012-03-16,68,False
2012-03-17,0,False
2012-03-18,57,False
2012-03-19,71,False
2012-03-20,47,False
2012-03-21,0,False
2012-03-22,0,False
2012-03-23,77,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,47,False
2012-03-27,48,False
2012-03-28,48,False
2012-03-29,49,False
2012-03-30,52,False
2012-03-31,58,False
