date,PHG stock,isPartial
2016-09-01,50,False
2016-09-02,0,False
2016-09-03,0,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,0,False
2016-09-07,66,False
2016-09-08,0,False
2016-09-09,0,False
2016-09-10,0,False
2016-09-11,0,False
2016-09-12,50,False
2016-09-13,97,False
2016-09-14,0,False
2016-09-15,0,False
2016-09-16,51,False
2016-09-17,0,False
2016-09-18,54,False
2016-09-19,48,False
2016-09-20,0,False
2016-09-21,49,False
2016-09-22,49,False
2016-09-23,50,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,48,False
2016-09-27,0,False
2016-09-28,72,False
2016-09-29,48,False
2016-09-30,100,False
