date,TXN stock,isPartial
2016-09-01,100,False
2016-09-02,0,False
2016-09-03,20,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,49,False
2016-09-07,33,False
2016-09-08,34,False
2016-09-09,17,False
2016-09-10,19,False
2016-09-11,0,False
2016-09-12,33,False
2016-09-13,41,False
2016-09-14,33,False
2016-09-15,17,False
2016-09-16,51,False
2016-09-17,0,False
2016-09-18,19,False
2016-09-19,64,False
2016-09-20,48,False
2016-09-21,32,False
2016-09-22,33,False
2016-09-23,34,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,32,False
2016-09-27,24,False
2016-09-28,48,False
2016-09-29,16,False
2016-09-30,51,False
