date,GOOG stock,isPartial
2016-02-01,75,False
2016-02-02,100,False
2016-02-03,55,False
2016-02-04,44,False
2016-02-05,35,False
2016-02-06,23,False
2016-02-07,8,False
2016-02-08,32,False
2016-02-09,35,False
2016-02-10,34,False
2016-02-11,39,False
2016-02-12,30,False
2016-02-13,7,False
2016-02-14,1,False
2016-02-15,8,False
2016-02-16,15,False
2016-02-17,21,False
2016-02-18,23,False
2016-02-19,20,False
2016-02-20,4,False
2016-02-21,4,False
2016-02-22,38,False
2016-02-23,23,False
2016-02-24,27,False
2016-02-25,22,False
2016-02-26,19,False
2016-02-27,5,False
2016-02-28,5,False
2016-02-29,22,False
