date,COST stock,isPartial
2014-04-01,89,False
2014-04-02,100,False
2014-04-03,94,False
2014-04-04,67,False
2014-04-05,90,False
2014-04-06,71,False
2014-04-07,66,False
2014-04-08,100,False
2014-04-09,91,False
2014-04-10,94,False
2014-04-11,88,False
2014-04-12,78,False
2014-04-13,63,False
2014-04-14,88,False
2014-04-15,95,False
2014-04-16,66,False
2014-04-17,63,False
2014-04-18,60,False
2014-04-19,56,False
2014-04-20,54,False
2014-04-21,69,False
2014-04-22,77,False
2014-04-23,79,False
2014-04-24,78,False
2014-04-25,84,False
2014-04-26,47,False
2014-04-27,69,False
2014-04-28,77,False
2014-04-29,84,False
2014-04-30,79,False
