date,GS stock,isPartial
2013-02-01,89,False
2013-02-02,33,False
2013-02-03,49,False
2013-02-04,84,False
2013-02-05,75,False
2013-02-06,47,False
2013-02-07,72,False
2013-02-08,49,False
2013-02-09,34,False
2013-02-10,34,False
2013-02-11,86,False
2013-02-12,68,False
2013-02-13,71,False
2013-02-14,68,False
2013-02-15,79,False
2013-02-16,100,False
2013-02-17,33,False
2013-02-18,42,False
2013-02-19,84,False
2013-02-20,98,False
2013-02-21,57,False
2013-02-22,97,False
2013-02-23,33,False
2013-02-24,33,False
2013-02-25,68,False
2013-02-26,73,False
2013-02-27,46,False
2013-02-28,85,False
