date,PEP stock,isPartial
2016-09-01,16,False
2016-09-02,25,False
2016-09-03,28,False
2016-09-04,27,False
2016-09-05,16,False
2016-09-06,54,False
2016-09-07,16,False
2016-09-08,32,False
2016-09-09,33,False
2016-09-10,37,False
2016-09-11,36,False
2016-09-12,32,False
2016-09-13,78,False
2016-09-14,31,False
2016-09-15,24,False
2016-09-16,24,False
2016-09-17,18,False
2016-09-18,18,False
2016-09-19,46,False
2016-09-20,46,False
2016-09-21,46,False
2016-09-22,24,False
2016-09-23,32,False
2016-09-24,18,False
2016-09-25,18,False
2016-09-26,61,False
2016-09-27,53,False
2016-09-28,54,False
2016-09-29,100,False
2016-09-30,72,False
