date,FB stock,isPartial
2013-06-01,40,False
2013-06-02,24,False
2013-06-03,80,False
2013-06-04,100,False
2013-06-05,96,False
2013-06-06,71,False
2013-06-07,73,False
2013-06-08,65,False
2013-06-09,20,False
2013-06-10,75,False
2013-06-11,78,False
2013-06-12,96,False
2013-06-13,77,False
2013-06-14,85,False
2013-06-15,37,False
2013-06-16,24,False
2013-06-17,73,False
2013-06-18,53,False
2013-06-19,47,False
2013-06-20,95,False
2013-06-21,64,False
2013-06-22,17,False
2013-06-23,36,False
2013-06-24,80,False
2013-06-25,63,False
2013-06-26,71,False
2013-06-27,61,False
2013-06-28,47,False
2013-06-29,29,False
2013-06-30,25,False
