date,AAPL stock,isPartial
2016-10-01,9,False
2016-10-02,7,False
2016-10-03,37,False
2016-10-04,41,False
2016-10-05,36,False
2016-10-06,46,False
2016-10-07,33,False
2016-10-08,5,False
2016-10-09,4,False
2016-10-10,47,False
2016-10-11,60,False
2016-10-12,57,False
2016-10-13,44,False
2016-10-14,41,False
2016-10-15,13,False
2016-10-16,11,False
2016-10-17,38,False
2016-10-18,42,False
2016-10-19,42,False
2016-10-20,43,False
2016-10-21,47,False
2016-10-22,15,False
2016-10-23,10,False
2016-10-24,40,False
2016-10-25,100,False
2016-10-26,91,False
2016-10-27,57,False
2016-10-28,51,False
2016-10-29,11,False
2016-10-30,7,False
2016-10-31,37,False
