date,HAS stock,isPartial
2017-03-01,95,False
2017-03-02,100,False
2017-03-03,86,False
2017-03-04,72,False
2017-03-05,76,False
2017-03-06,88,False
2017-03-07,92,False
2017-03-08,81,False
2017-03-09,82,False
2017-03-10,88,False
2017-03-11,43,False
2017-03-12,54,False
2017-03-13,75,False
2017-03-14,61,False
2017-03-15,74,False
2017-03-16,69,False
2017-03-17,73,False
2017-03-18,57,False
2017-03-19,52,False
2017-03-20,91,False
2017-03-21,71,False
2017-03-22,80,False
2017-03-23,81,False
2017-03-24,69,False
2017-03-25,50,False
2017-03-26,55,False
2017-03-27,97,False
2017-03-28,89,False
2017-03-29,81,False
2017-03-30,89,False
2017-03-31,67,False
