date,ODP stock,isPartial
2018-06-01,31,False
2018-06-02,27,False
2018-06-03,0,False
2018-06-04,52,False
2018-06-05,75,False
2018-06-06,75,False
2018-06-07,83,False
2018-06-08,86,False
2018-06-09,35,False
2018-06-10,26,False
2018-06-11,66,False
2018-06-12,62,False
2018-06-13,77,False
2018-06-14,100,False
2018-06-15,24,False
2018-06-16,26,False
2018-06-17,26,False
2018-06-18,66,False
2018-06-19,73,False
2018-06-20,59,False
2018-06-21,33,False
2018-06-22,85,False
2018-06-23,26,False
2018-06-24,52,False
2018-06-25,37,False
2018-06-26,44,False
2018-06-27,89,False
2018-06-28,30,False
2018-06-29,36,False
2018-06-30,0,False
