date,PFE stock,isPartial
2019-01-01,7,False
2019-01-02,40,False
2019-01-03,41,False
2019-01-04,48,False
2019-01-05,14,False
2019-01-06,7,False
2019-01-07,54,False
2019-01-08,47,False
2019-01-09,36,False
2019-01-10,46,False
2019-01-11,47,False
2019-01-12,16,False
2019-01-13,7,False
2019-01-14,37,False
2019-01-15,47,False
2019-01-16,43,False
2019-01-17,33,False
2019-01-18,51,False
2019-01-19,24,False
2019-01-20,6,False
2019-01-21,12,False
2019-01-22,49,False
2019-01-23,33,False
2019-01-24,56,False
2019-01-25,60,False
2019-01-26,14,False
2019-01-27,18,False
2019-01-28,69,False
2019-01-29,100,False
2019-01-30,63,False
2019-01-31,72,False
