date,AMZN stock,isPartial
2015-01-01,9,False
2015-01-02,8,False
2015-01-03,16,False
2015-01-04,3,False
2015-01-05,16,False
2015-01-06,9,False
2015-01-07,24,False
2015-01-08,18,False
2015-01-09,11,False
2015-01-10,15,False
2015-01-11,10,False
2015-01-12,7,False
2015-01-13,22,False
2015-01-14,15,False
2015-01-15,20,False
2015-01-16,16,False
2015-01-17,5,False
2015-01-18,5,False
2015-01-19,13,False
2015-01-20,13,False
2015-01-21,13,False
2015-01-22,22,False
2015-01-23,38,False
2015-01-24,13,False
2015-01-25,0,False
2015-01-26,6,False
2015-01-27,26,False
2015-01-28,19,False
2015-01-29,39,False
2015-01-30,100,False
2015-01-31,30,False
