date,EXPE stock,isPartial
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,29,False
2014-02-04,29,False
2014-02-05,44,False
2014-02-06,40,False
2014-02-07,100,False
2014-02-08,34,False
2014-02-09,51,False
2014-02-10,48,False
2014-02-11,29,False
2014-02-12,29,False
2014-02-13,59,False
2014-02-14,31,False
2014-02-15,0,False
2014-02-16,34,False
2014-02-17,29,False
2014-02-18,29,False
2014-02-19,39,False
2014-02-20,30,False
2014-02-21,30,False
2014-02-22,0,False
2014-02-23,0,False
2014-02-24,29,False
2014-02-25,43,False
2014-02-26,57,False
2014-02-27,0,False
2014-02-28,31,False
