date,HD stock,isPartial
2014-08-01,43,False
2014-08-02,41,False
2014-08-03,62,False
2014-08-04,57,False
2014-08-05,57,False
2014-08-06,27,False
2014-08-07,59,False
2014-08-08,46,False
2014-08-09,37,False
2014-08-10,36,False
2014-08-11,60,False
2014-08-12,73,False
2014-08-13,41,False
2014-08-14,52,False
2014-08-15,88,False
2014-08-16,36,False
2014-08-17,52,False
2014-08-18,71,False
2014-08-19,94,False
2014-08-20,87,False
2014-08-21,100,False
2014-08-22,84,False
2014-08-23,72,False
2014-08-24,63,False
2014-08-25,59,False
2014-08-26,72,False
2014-08-27,59,False
2014-08-28,66,False
2014-08-29,59,False
2014-08-30,51,False
2014-08-31,47,False
