date,MDLZ stock,isPartial
2017-09-01,90,False
2017-09-02,0,False
2017-09-03,0,False
2017-09-04,35,False
2017-09-05,33,False
2017-09-06,0,False
2017-09-07,51,False
2017-09-08,35,False
2017-09-09,39,False
2017-09-10,0,False
2017-09-11,66,False
2017-09-12,67,False
2017-09-13,66,False
2017-09-14,34,False
2017-09-15,52,False
2017-09-16,0,False
2017-09-17,76,False
2017-09-18,100,False
2017-09-19,50,False
2017-09-20,50,False
2017-09-21,68,False
2017-09-22,70,False
2017-09-23,39,False
2017-09-24,0,False
2017-09-25,33,False
2017-09-26,33,False
2017-09-27,50,False
2017-09-28,68,False
2017-09-29,35,False
2017-09-30,0,False
