date,HAS stock,isPartial
2013-11-01,55,False
2013-11-02,37,False
2013-11-03,44,False
2013-11-04,70,False
2013-11-05,53,False
2013-11-06,49,False
2013-11-07,68,False
2013-11-08,59,False
2013-11-09,41,False
2013-11-10,43,False
2013-11-11,66,False
2013-11-12,74,False
2013-11-13,57,False
2013-11-14,69,False
2013-11-15,96,False
2013-11-16,53,False
2013-11-17,73,False
2013-11-18,100,False
2013-11-19,74,False
2013-11-20,80,False
2013-11-21,84,False
2013-11-22,67,False
2013-11-23,76,False
2013-11-24,69,False
2013-11-25,100,False
2013-11-26,90,False
2013-11-27,51,False
2013-11-28,67,False
2013-11-29,97,False
2013-11-30,84,False
