date,PHG stock,isPartial
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,50,False
2017-04-04,50,False
2017-04-05,50,False
2017-04-06,76,False
2017-04-07,52,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,76,False
2017-04-11,51,False
2017-04-12,86,False
2017-04-13,54,False
2017-04-14,57,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,0,False
2017-04-18,50,False
2017-04-19,50,False
2017-04-20,100,False
2017-04-21,79,False
2017-04-22,58,False
2017-04-23,0,False
2017-04-24,99,False
2017-04-25,50,False
2017-04-26,99,False
2017-04-27,50,False
2017-04-28,52,False
2017-04-29,59,False
2017-04-30,0,False
