date,DIS stock,isPartial
2019-01-01,34,False
2019-01-02,82,False
2019-01-03,87,False
2019-01-04,96,False
2019-01-05,41,False
2019-01-06,27,False
2019-01-07,94,False
2019-01-08,81,False
2019-01-09,100,False
2019-01-10,75,False
2019-01-11,86,False
2019-01-12,27,False
2019-01-13,16,False
2019-01-14,86,False
2019-01-15,70,False
2019-01-16,92,False
2019-01-17,59,False
2019-01-18,99,False
2019-01-19,38,False
2019-01-20,19,False
2019-01-21,27,False
2019-01-22,72,False
2019-01-23,84,False
2019-01-24,58,False
2019-01-25,64,False
2019-01-26,27,False
2019-01-27,13,False
2019-01-28,50,False
2019-01-29,67,False
2019-01-30,73,False
2019-01-31,74,False
