date,EA stock,isPartial
2013-07-01,14,False
2013-07-02,32,False
2013-07-03,18,False
2013-07-04,12,False
2013-07-05,22,False
2013-07-06,11,False
2013-07-07,22,False
2013-07-08,17,False
2013-07-09,29,False
2013-07-10,29,False
2013-07-11,27,False
2013-07-12,15,False
2013-07-13,22,False
2013-07-14,11,False
2013-07-15,31,False
2013-07-16,20,False
2013-07-17,15,False
2013-07-18,36,False
2013-07-19,25,False
2013-07-20,16,False
2013-07-21,11,False
2013-07-22,26,False
2013-07-23,17,False
2013-07-24,100,False
2013-07-25,45,False
2013-07-26,49,False
2013-07-27,27,False
2013-07-28,21,False
2013-07-29,12,False
2013-07-30,34,False
2013-07-31,18,False
