date,MSFT stock,isPartial
2018-01-01,7,False
2018-01-02,28,False
2018-01-03,30,False
2018-01-04,32,False
2018-01-05,29,False
2018-01-06,9,False
2018-01-07,5,False
2018-01-08,24,False
2018-01-09,29,False
2018-01-10,33,False
2018-01-11,28,False
2018-01-12,32,False
2018-01-13,12,False
2018-01-14,6,False
2018-01-15,7,False
2018-01-16,30,False
2018-01-17,32,False
2018-01-18,36,False
2018-01-19,33,False
2018-01-20,11,False
2018-01-21,5,False
2018-01-22,29,False
2018-01-23,37,False
2018-01-24,37,False
2018-01-25,44,False
2018-01-26,48,False
2018-01-27,15,False
2018-01-28,11,False
2018-01-29,39,False
2018-01-30,49,False
2018-01-31,100,False
