date,EBAY stock,isPartial
2013-12-01,66,False
2013-12-02,91,False
2013-12-03,74,False
2013-12-04,100,False
2013-12-05,96,False
2013-12-06,72,False
2013-12-07,78,False
2013-12-08,65,False
2013-12-09,72,False
2013-12-10,78,False
2013-12-11,54,False
2013-12-12,55,False
2013-12-13,70,False
2013-12-14,56,False
2013-12-15,54,False
2013-12-16,70,False
2013-12-17,68,False
2013-12-18,69,False
2013-12-19,61,False
2013-12-20,51,False
2013-12-21,60,False
2013-12-22,31,False
2013-12-23,70,False
2013-12-24,48,False
2013-12-25,40,False
2013-12-26,57,False
2013-12-27,72,False
2013-12-28,48,False
2013-12-29,40,False
2013-12-30,62,False
2013-12-31,71,False
