date,MAT stock,isPartial
2015-05-01,89,False
2015-05-02,94,False
2015-05-03,0,False
2015-05-04,99,False
2015-05-05,98,False
2015-05-06,59,False
2015-05-07,40,False
2015-05-08,42,False
2015-05-09,95,False
2015-05-10,47,False
2015-05-11,78,False
2015-05-12,39,False
2015-05-13,0,False
2015-05-14,100,False
2015-05-15,41,False
2015-05-16,0,False
2015-05-17,69,False
2015-05-18,39,False
2015-05-19,77,False
2015-05-20,38,False
2015-05-21,40,False
2015-05-22,42,False
2015-05-23,95,False
2015-05-24,47,False
2015-05-25,0,False
2015-05-26,77,False
2015-05-27,0,False
2015-05-28,59,False
2015-05-29,82,False
2015-05-30,47,False
2015-05-31,0,False
