date,MDLZ stock,isPartial
2015-02-01,0,False
2015-02-02,50,False
2015-02-03,100,False
2015-02-04,50,False
2015-02-05,50,False
2015-02-06,0,False
2015-02-07,60,False
2015-02-08,0,False
2015-02-09,0,False
2015-02-10,0,False
2015-02-11,84,False
2015-02-12,0,False
2015-02-13,54,False
2015-02-14,61,False
2015-02-15,61,False
2015-02-16,0,False
2015-02-17,0,False
2015-02-18,0,False
2015-02-19,51,False
2015-02-20,53,False
2015-02-21,0,False
2015-02-22,0,False
2015-02-23,50,False
2015-02-24,0,False
2015-02-25,50,False
2015-02-26,51,False
2015-02-27,0,False
2015-02-28,0,False
