date,TSLA stock,isPartial
2012-12-01,53,False
2012-12-02,0,False
2012-12-03,0,False
2012-12-04,0,False
2012-12-05,88,False
2012-12-06,0,False
2012-12-07,0,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,86,False
2012-12-11,0,False
2012-12-12,44,False
2012-12-13,44,False
2012-12-14,46,False
2012-12-15,0,False
2012-12-16,52,False
2012-12-17,44,False
2012-12-18,0,False
2012-12-19,45,False
2012-12-20,46,False
2012-12-21,0,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,100,False
2012-12-27,48,False
2012-12-28,0,False
2012-12-29,54,False
2012-12-30,0,False
2012-12-31,0,False
