date,PFE stock,isPartial
2015-06-01,13,False
2015-06-02,54,False
2015-06-03,68,False
2015-06-04,43,False
2015-06-05,29,False
2015-06-06,16,False
2015-06-07,0,False
2015-06-08,13,False
2015-06-09,27,False
2015-06-10,41,False
2015-06-11,69,False
2015-06-12,57,False
2015-06-13,0,False
2015-06-14,16,False
2015-06-15,27,False
2015-06-16,66,False
2015-06-17,27,False
2015-06-18,69,False
2015-06-19,43,False
2015-06-20,16,False
2015-06-21,17,False
2015-06-22,54,False
2015-06-23,27,False
2015-06-24,55,False
2015-06-25,55,False
2015-06-26,100,False
2015-06-27,16,False
2015-06-28,0,False
2015-06-29,14,False
2015-06-30,95,False
