date,HD stock,isPartial
2012-11-01,27,False
2012-11-02,62,False
2012-11-03,31,False
2012-11-04,8,False
2012-11-05,75,False
2012-11-06,25,False
2012-11-07,31,False
2012-11-08,72,False
2012-11-09,47,False
2012-11-10,53,False
2012-11-11,38,False
2012-11-12,51,False
2012-11-13,64,False
2012-11-14,64,False
2012-11-15,78,False
2012-11-16,40,False
2012-11-17,45,False
2012-11-18,22,False
2012-11-19,100,False
2012-11-20,50,False
2012-11-21,70,False
2012-11-22,33,False
2012-11-23,82,False
2012-11-24,38,False
2012-11-25,52,False
2012-11-26,50,False
2012-11-27,43,False
2012-11-28,62,False
2012-11-29,44,False
2012-11-30,65,False
