date,SIRI stock,isPartial
2013-11-01,91,False
2013-11-02,29,False
2013-11-03,10,False
2013-11-04,74,False
2013-11-05,73,False
2013-11-06,79,False
2013-11-07,75,False
2013-11-08,84,False
2013-11-09,32,False
2013-11-10,31,False
2013-11-11,79,False
2013-11-12,65,False
2013-11-13,59,False
2013-11-14,63,False
2013-11-15,100,False
2013-11-16,42,False
2013-11-17,31,False
2013-11-18,67,False
2013-11-19,61,False
2013-11-20,67,False
2013-11-21,68,False
2013-11-22,61,False
2013-11-23,24,False
2013-11-24,15,False
2013-11-25,46,False
2013-11-26,81,False
2013-11-27,82,False
2013-11-28,28,False
2013-11-29,41,False
2013-11-30,35,False
