date,MDLZ stock,isPartial
2017-08-01,19,False
2017-08-02,93,False
2017-08-03,57,False
2017-08-04,100,False
2017-08-05,46,False
2017-08-06,0,False
2017-08-07,19,False
2017-08-08,18,False
2017-08-09,0,False
2017-08-10,19,False
2017-08-11,30,False
2017-08-12,0,False
2017-08-13,0,False
2017-08-14,20,False
2017-08-15,0,False
2017-08-16,39,False
2017-08-17,0,False
2017-08-18,20,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,0,False
2017-08-22,19,False
2017-08-23,19,False
2017-08-24,38,False
2017-08-25,20,False
2017-08-26,45,False
2017-08-27,0,False
2017-08-28,19,False
2017-08-29,0,False
2017-08-30,29,False
2017-08-31,19,False
