date,SYMC stock,isPartial
2015-12-01,36,False
2015-12-02,24,False
2015-12-03,18,False
2015-12-04,28,False
2015-12-05,22,False
2015-12-06,21,False
2015-12-07,18,False
2015-12-08,28,False
2015-12-09,18,False
2015-12-10,18,False
2015-12-11,51,False
2015-12-12,29,False
2015-12-13,21,False
2015-12-14,18,False
2015-12-15,28,False
2015-12-16,19,False
2015-12-17,48,False
2015-12-18,20,False
2015-12-19,23,False
2015-12-20,22,False
2015-12-21,58,False
2015-12-22,39,False
2015-12-23,31,False
2015-12-24,23,False
2015-12-25,100,False
2015-12-26,0,False
2015-12-27,23,False
2015-12-28,39,False
2015-12-29,33,False
2015-12-30,20,False
2015-12-31,45,False
