date,EBAY stock,isPartial
2018-05-01,100,False
2018-05-02,84,False
2018-05-03,80,False
2018-05-04,90,False
2018-05-05,46,False
2018-05-06,45,False
2018-05-07,97,False
2018-05-08,72,False
2018-05-09,81,False
2018-05-10,89,False
2018-05-11,75,False
2018-05-12,46,False
2018-05-13,51,False
2018-05-14,80,False
2018-05-15,80,False
2018-05-16,70,False
2018-05-17,61,False
2018-05-18,76,False
2018-05-19,39,False
2018-05-20,42,False
2018-05-21,90,False
2018-05-22,68,False
2018-05-23,70,False
2018-05-24,78,False
2018-05-25,85,False
2018-05-26,35,False
2018-05-27,55,False
2018-05-28,55,False
2018-05-29,65,False
2018-05-30,77,False
2018-05-31,75,False
