date,PFE stock,isPartial
2017-12-01,77,False
2017-12-02,18,False
2017-12-03,7,False
2017-12-04,64,False
2017-12-05,57,False
2017-12-06,41,False
2017-12-07,55,False
2017-12-08,68,False
2017-12-09,22,False
2017-12-10,14,False
2017-12-11,44,False
2017-12-12,60,False
2017-12-13,60,False
2017-12-14,65,False
2017-12-15,58,False
2017-12-16,30,False
2017-12-17,7,False
2017-12-18,100,False
2017-12-19,72,False
2017-12-20,57,False
2017-12-21,83,False
2017-12-22,62,False
2017-12-23,23,False
2017-12-24,16,False
2017-12-25,0,False
2017-12-26,69,False
2017-12-27,97,False
2017-12-28,52,False
2017-12-29,79,False
2017-12-30,19,False
2017-12-31,16,False
