date,GILD stock,isPartial
2013-04-01,29,False
2013-04-02,27,False
2013-04-03,68,False
2013-04-04,64,False
2013-04-05,29,False
2013-04-06,33,False
2013-04-07,32,False
2013-04-08,81,False
2013-04-09,40,False
2013-04-10,55,False
2013-04-11,28,False
2013-04-12,77,False
2013-04-13,67,False
2013-04-14,0,False
2013-04-15,82,False
2013-04-16,46,False
2013-04-17,28,False
2013-04-18,46,False
2013-04-19,48,False
2013-04-20,33,False
2013-04-21,33,False
2013-04-22,100,False
2013-04-23,45,False
2013-04-24,37,False
2013-04-25,95,False
2013-04-26,68,False
2013-04-27,33,False
2013-04-28,0,False
2013-04-29,27,False
2013-04-30,42,False
