date,GS stock,isPartial
2018-11-01,27,False
2018-11-02,33,False
2018-11-03,9,False
2018-11-04,4,False
2018-11-05,24,False
2018-11-06,18,False
2018-11-07,27,False
2018-11-08,25,False
2018-11-09,35,False
2018-11-10,9,False
2018-11-11,7,False
2018-11-12,100,False
2018-11-13,92,False
2018-11-14,57,False
2018-11-15,50,False
2018-11-16,41,False
2018-11-17,18,False
2018-11-18,11,False
2018-11-19,46,False
2018-11-20,51,False
2018-11-21,46,False
2018-11-22,24,False
2018-11-23,34,False
2018-11-24,13,False
2018-11-25,15,False
2018-11-26,51,False
2018-11-27,44,False
2018-11-28,41,False
2018-11-29,40,False
2018-11-30,56,False
