date,HAS stock,isPartial
2015-12-01,85,False
2015-12-02,89,False
2015-12-03,80,False
2015-12-04,73,False
2015-12-05,66,False
2015-12-06,89,False
2015-12-07,85,False
2015-12-08,100,False
2015-12-09,85,False
2015-12-10,91,False
2015-12-11,86,False
2015-12-12,58,False
2015-12-13,56,False
2015-12-14,48,False
2015-12-15,95,False
2015-12-16,63,False
2015-12-17,76,False
2015-12-18,63,False
2015-12-19,56,False
2015-12-20,43,False
2015-12-21,48,False
2015-12-22,58,False
2015-12-23,64,False
2015-12-24,73,False
2015-12-25,28,False
2015-12-26,43,False
2015-12-27,38,False
2015-12-28,32,False
2015-12-29,33,False
2015-12-30,41,False
2015-12-31,44,False
