date,MU stock,isPartial
2012-10-01,23,False
2012-10-02,25,False
2012-10-03,23,False
2012-10-04,30,False
2012-10-05,16,False
2012-10-06,27,False
2012-10-07,17,False
2012-10-08,51,False
2012-10-09,15,False
2012-10-10,36,False
2012-10-11,20,False
2012-10-12,36,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,14,False
2012-10-16,29,False
2012-10-17,14,False
2012-10-18,44,False
2012-10-19,15,False
2012-10-20,100,False
2012-10-21,35,False
2012-10-22,29,False
2012-10-23,33,False
2012-10-24,22,False
2012-10-25,40,False
2012-10-26,16,False
2012-10-27,18,False
2012-10-28,17,False
2012-10-29,14,False
2012-10-30,14,False
2012-10-31,22,False
