date,GILD stock,isPartial
2017-12-01,100,False
2017-12-02,52,False
2017-12-03,9,False
2017-12-04,78,False
2017-12-05,49,False
2017-12-06,62,False
2017-12-07,55,False
2017-12-08,53,False
2017-12-09,19,False
2017-12-10,28,False
2017-12-11,73,False
2017-12-12,78,False
2017-12-13,78,False
2017-12-14,68,False
2017-12-15,57,False
2017-12-16,0,False
2017-12-17,10,False
2017-12-18,88,False
2017-12-19,77,False
2017-12-20,74,False
2017-12-21,58,False
2017-12-22,80,False
2017-12-23,30,False
2017-12-24,11,False
2017-12-25,16,False
2017-12-26,47,False
2017-12-27,90,False
2017-12-28,32,False
2017-12-29,70,False
2017-12-30,10,False
2017-12-31,10,False
