date,AMZN stock,isPartial
2012-12-01,13,False
2012-12-02,13,False
2012-12-03,100,False
2012-12-04,22,False
2012-12-05,11,False
2012-12-06,23,False
2012-12-07,47,False
2012-12-08,0,False
2012-12-09,13,False
2012-12-10,11,False
2012-12-11,33,False
2012-12-12,45,False
2012-12-13,11,False
2012-12-14,0,False
2012-12-15,0,False
2012-12-16,13,False
2012-12-17,34,False
2012-12-18,45,False
2012-12-19,0,False
2012-12-20,58,False
2012-12-21,0,False
2012-12-22,28,False
2012-12-23,15,False
2012-12-24,57,False
2012-12-25,15,False
2012-12-26,13,False
2012-12-27,48,False
2012-12-28,12,False
2012-12-29,41,False
2012-12-30,0,False
2012-12-31,14,False
