date,MU stock,isPartial
2015-02-01,13,False
2015-02-02,38,False
2015-02-03,32,False
2015-02-04,65,False
2015-02-05,49,False
2015-02-06,40,False
2015-02-07,19,False
2015-02-08,25,False
2015-02-09,44,False
2015-02-10,59,False
2015-02-11,77,False
2015-02-12,100,False
2015-02-13,40,False
2015-02-14,26,False
2015-02-15,33,False
2015-02-16,28,False
2015-02-17,62,False
2015-02-18,22,False
2015-02-19,56,False
2015-02-20,57,False
2015-02-21,38,False
2015-02-22,13,False
2015-02-23,37,False
2015-02-24,48,False
2015-02-25,27,False
2015-02-26,44,False
2015-02-27,45,False
2015-02-28,13,False
