date,ODP stock,isPartial
2012-11-01,44,False
2012-11-02,44,False
2012-11-03,0,False
2012-11-04,0,False
2012-11-05,0,False
2012-11-06,40,False
2012-11-07,59,False
2012-11-08,0,False
2012-11-09,0,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,81,False
2012-11-13,41,False
2012-11-14,0,False
2012-11-15,42,False
2012-11-16,43,False
2012-11-17,48,False
2012-11-18,0,False
2012-11-19,40,False
2012-11-20,100,False
2012-11-21,41,False
2012-11-22,0,False
2012-11-23,86,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,39,False
2012-11-27,0,False
2012-11-28,0,False
2012-11-29,0,False
2012-11-30,0,False
