date,WDC stock,isPartial
2014-06-01,45,False
2014-06-02,37,False
2014-06-03,55,False
2014-06-04,37,False
2014-06-05,38,False
2014-06-06,100,False
2014-06-07,94,False
2014-06-08,47,False
2014-06-09,57,False
2014-06-10,39,False
2014-06-11,56,False
2014-06-12,0,False
2014-06-13,59,False
2014-06-14,46,False
2014-06-15,45,False
2014-06-16,37,False
2014-06-17,38,False
2014-06-18,57,False
2014-06-19,58,False
2014-06-20,40,False
2014-06-21,70,False
2014-06-22,46,False
2014-06-23,38,False
2014-06-24,38,False
2014-06-25,37,False
2014-06-26,0,False
2014-06-27,40,False
2014-06-28,0,False
2014-06-29,46,False
2014-06-30,95,False
