date,ATVI stock,isPartial
2013-10-01,28,False
2013-10-02,28,False
2013-10-03,48,False
2013-10-04,89,False
2013-10-05,33,False
2013-10-06,33,False
2013-10-07,28,False
2013-10-08,83,False
2013-10-09,28,False
2013-10-10,28,False
2013-10-11,29,False
2013-10-12,34,False
2013-10-13,34,False
2013-10-14,100,False
2013-10-15,58,False
2013-10-16,29,False
2013-10-17,29,False
2013-10-18,49,False
2013-10-19,33,False
2013-10-20,65,False
2013-10-21,27,False
2013-10-22,41,False
2013-10-23,0,False
2013-10-24,28,False
2013-10-25,44,False
2013-10-26,0,False
2013-10-27,32,False
2013-10-28,27,False
2013-10-29,64,False
2013-10-30,42,False
2013-10-31,57,False
