date,EXPE stock,isPartial
2017-08-01,21,False
2017-08-02,51,False
2017-08-03,42,False
2017-08-04,33,False
2017-08-05,25,False
2017-08-06,0,False
2017-08-07,28,False
2017-08-08,31,False
2017-08-09,42,False
2017-08-10,22,False
2017-08-11,90,False
2017-08-12,0,False
2017-08-13,0,False
2017-08-14,33,False
2017-08-15,22,False
2017-08-16,32,False
2017-08-17,33,False
2017-08-18,44,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,63,False
2017-08-22,21,False
2017-08-23,0,False
2017-08-24,0,False
2017-08-25,22,False
2017-08-26,0,False
2017-08-27,24,False
2017-08-28,100,False
2017-08-29,56,False
2017-08-30,64,False
2017-08-31,43,False
