date,EA stock,isPartial
2017-10-01,10,False
2017-10-02,27,False
2017-10-03,30,False
2017-10-04,29,False
2017-10-05,20,False
2017-10-06,38,False
2017-10-07,16,False
2017-10-08,15,False
2017-10-09,22,False
2017-10-10,38,False
2017-10-11,30,False
2017-10-12,20,False
2017-10-13,47,False
2017-10-14,12,False
2017-10-15,10,False
2017-10-16,28,False
2017-10-17,36,False
2017-10-18,60,False
2017-10-19,50,False
2017-10-20,12,False
2017-10-21,21,False
2017-10-22,13,False
2017-10-23,38,False
2017-10-24,35,False
2017-10-25,21,False
2017-10-26,22,False
2017-10-27,35,False
2017-10-28,10,False
2017-10-29,11,False
2017-10-30,35,False
2017-10-31,100,False
