date,MU stock,isPartial
2015-06-01,9,False
2015-06-02,16,False
2015-06-03,13,False
2015-06-04,17,False
2015-06-05,12,False
2015-06-06,9,False
2015-06-07,7,False
2015-06-08,26,False
2015-06-09,25,False
2015-06-10,20,False
2015-06-11,15,False
2015-06-12,18,False
2015-06-13,7,False
2015-06-14,4,False
2015-06-15,24,False
2015-06-16,20,False
2015-06-17,18,False
2015-06-18,17,False
2015-06-19,35,False
2015-06-20,4,False
2015-06-21,9,False
2015-06-22,13,False
2015-06-23,26,False
2015-06-24,9,False
2015-06-25,28,False
2015-06-26,100,False
2015-06-27,31,False
2015-06-28,13,False
2015-06-29,35,False
2015-06-30,28,False
