date,CTSH stock,isPartial
2015-02-01,37,False
2015-02-02,64,False
2015-02-03,35,False
2015-02-04,50,False
2015-02-05,43,False
2015-02-06,22,False
2015-02-07,100,False
2015-02-08,25,False
2015-02-09,43,False
2015-02-10,21,False
2015-02-11,43,False
2015-02-12,72,False
2015-02-13,82,False
2015-02-14,26,False
2015-02-15,26,False
2015-02-16,22,False
2015-02-17,22,False
2015-02-18,36,False
2015-02-19,87,False
2015-02-20,83,False
2015-02-21,25,False
2015-02-22,25,False
2015-02-23,63,False
2015-02-24,28,False
2015-02-25,32,False
2015-02-26,64,False
2015-02-27,44,False
2015-02-28,0,False
