date,MCD stock,isPartial
2014-01-01,19,False
2014-01-02,31,False
2014-01-03,23,False
2014-01-04,34,False
2014-01-05,43,False
2014-01-06,37,False
2014-01-07,29,False
2014-01-08,29,False
2014-01-09,22,False
2014-01-10,30,False
2014-01-11,34,False
2014-01-12,25,False
2014-01-13,28,False
2014-01-14,36,False
2014-01-15,21,False
2014-01-16,36,False
2014-01-17,45,False
2014-01-18,17,False
2014-01-19,0,False
2014-01-20,0,False
2014-01-21,35,False
2014-01-22,63,False
2014-01-23,100,False
2014-01-24,81,False
2014-01-25,17,False
2014-01-26,33,False
2014-01-27,28,False
2014-01-28,84,False
2014-01-29,43,False
2014-01-30,65,False
2014-01-31,74,False
