date,SYMC stock,isPartial
2013-04-01,59,False
2013-04-02,0,False
2013-04-03,0,False
2013-04-04,0,False
2013-04-05,43,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,82,False
2013-04-09,41,False
2013-04-10,41,False
2013-04-11,0,False
2013-04-12,0,False
2013-04-13,0,False
2013-04-14,100,False
2013-04-15,42,False
2013-04-16,42,False
2013-04-17,0,False
2013-04-18,42,False
2013-04-19,0,False
2013-04-20,0,False
2013-04-21,0,False
2013-04-22,42,False
2013-04-23,41,False
2013-04-24,42,False
2013-04-25,0,False
2013-04-26,43,False
2013-04-27,50,False
2013-04-28,0,False
2013-04-29,42,False
2013-04-30,42,False
