date,SYMC stock,isPartial
2015-06-01,75,False
2015-06-02,38,False
2015-06-03,63,False
2015-06-04,79,False
2015-06-05,61,False
2015-06-06,0,False
2015-06-07,46,False
2015-06-08,38,False
2015-06-09,75,False
2015-06-10,57,False
2015-06-11,38,False
2015-06-12,80,False
2015-06-13,46,False
2015-06-14,46,False
2015-06-15,56,False
2015-06-16,38,False
2015-06-17,57,False
2015-06-18,38,False
2015-06-19,100,False
2015-06-20,0,False
2015-06-21,46,False
2015-06-22,38,False
2015-06-23,76,False
2015-06-24,57,False
2015-06-25,78,False
2015-06-26,40,False
2015-06-27,0,False
2015-06-28,0,False
2015-06-29,38,False
2015-06-30,77,False
