date,EA stock,isPartial
2017-01-01,10,False
2017-01-02,16,False
2017-01-03,28,False
2017-01-04,15,False
2017-01-05,26,False
2017-01-06,16,False
2017-01-07,29,False
2017-01-08,9,False
2017-01-09,25,False
2017-01-10,45,False
2017-01-11,15,False
2017-01-12,25,False
2017-01-13,20,False
2017-01-14,17,False
2017-01-15,14,False
2017-01-16,7,False
2017-01-17,29,False
2017-01-18,17,False
2017-01-19,40,False
2017-01-20,20,False
2017-01-21,17,False
2017-01-22,8,False
2017-01-23,29,False
2017-01-24,37,False
2017-01-25,44,False
2017-01-26,25,False
2017-01-27,41,False
2017-01-28,9,False
2017-01-29,8,False
2017-01-30,46,False
2017-01-31,100,False
