date,MSFT stock,isPartial
2014-01-01,16,False
2014-01-02,43,False
2014-01-03,39,False
2014-01-04,7,False
2014-01-05,11,False
2014-01-06,41,False
2014-01-07,54,False
2014-01-08,38,False
2014-01-09,60,False
2014-01-10,43,False
2014-01-11,20,False
2014-01-12,9,False
2014-01-13,36,False
2014-01-14,47,False
2014-01-15,63,False
2014-01-16,41,False
2014-01-17,52,False
2014-01-18,14,False
2014-01-19,13,False
2014-01-20,17,False
2014-01-21,29,False
2014-01-22,22,False
2014-01-23,70,False
2014-01-24,100,False
2014-01-25,34,False
2014-01-26,16,False
2014-01-27,27,False
2014-01-28,49,False
2014-01-29,49,False
2014-01-30,55,False
2014-01-31,71,False
