date,SYMC stock,isPartial
2016-11-01,54,False
2016-11-02,26,False
2016-11-03,66,False
2016-11-04,100,False
2016-11-05,30,False
2016-11-06,29,False
2016-11-07,51,False
2016-11-08,51,False
2016-11-09,87,False
2016-11-10,70,False
2016-11-11,73,False
2016-11-12,30,False
2016-11-13,29,False
2016-11-14,26,False
2016-11-15,39,False
2016-11-16,43,False
2016-11-17,61,False
2016-11-18,54,False
2016-11-19,59,False
2016-11-20,0,False
2016-11-21,68,False
2016-11-22,60,False
2016-11-23,95,False
2016-11-24,40,False
2016-11-25,40,False
2016-11-26,29,False
2016-11-27,28,False
2016-11-28,49,False
2016-11-29,37,False
2016-11-30,62,False
